date,home_team,away_team,team,scorer,tournament,minute,own_goal,penalty
10-06-2022,Austria,France,Austria,Andreas Weimann,UEFA Nations League,37,FALSE,FALSE
10-06-2022,Austria,France,France,Kylian Mbappé,UEFA Nations League,83,FALSE,FALSE
10-06-2022,Azerbaijan,Slovakia,Slovakia,Vladimír Weiss,UEFA Nations League,81,FALSE,FALSE
10-06-2022,Belarus,Kazakhstan,Kazakhstan,Abat Aymbetov,UEFA Nations League,13,FALSE,FALSE
10-06-2022,Belarus,Kazakhstan,Belarus,Vladislav Malkevich,UEFA Nations League,84,FALSE,FALSE
10-06-2022,Denmark,Croatia,Croatia,Mario Pašalić,UEFA Nations League,69,FALSE,FALSE
10-06-2022,Moldova,Latvia,Moldova,Ion Nicolaescu,UEFA Nations League,5,FALSE,TRUE
10-06-2022,Moldova,Latvia,Latvia,Vladislavs Gutkovskis,UEFA Nations League,19,FALSE,FALSE
10-06-2022,Moldova,Latvia,Latvia,Jānis Ikaunieks,UEFA Nations League,26,FALSE,FALSE
10-06-2022,Moldova,Latvia,Latvia,Vladislavs Gutkovskis,UEFA Nations League,60,FALSE,FALSE
10-06-2022,Moldova,Latvia,Moldova,Nichita Moțpan,UEFA Nations League,64,FALSE,FALSE
10-06-2022,Moldova,Latvia,Latvia,Jānis Ikaunieks,UEFA Nations League,75,FALSE,FALSE
11-06-2022,Faroe Islands,Lithuania,Lithuania,Fedor Černych,UEFA Nations League,6,FALSE,FALSE
11-06-2022,Faroe Islands,Lithuania,Faroe Islands,Viljormur Davidsen,UEFA Nations League,20,FALSE,TRUE
11-06-2022,Faroe Islands,Lithuania,Faroe Islands,Jákup Andreasen,UEFA Nations League,45,FALSE,FALSE
11-06-2022,Hungary,Germany,Hungary,Zsolt Nagy,UEFA Nations League,6,FALSE,FALSE
11-06-2022,Hungary,Germany,Germany,Jonas Hofmann,UEFA Nations League,9,FALSE,FALSE
11-06-2022,Luxembourg,Turkey,Turkey,Hakan Çalhanoğlu,UEFA Nations League,37,FALSE,TRUE
11-06-2022,Luxembourg,Turkey,Turkey,Serdar Dursun,UEFA Nations League,76,FALSE,FALSE
11-06-2022,Montenegro,Bosnia and Herzegovina,Bosnia and Herzegovina,Luka Menalo,UEFA Nations League,62,FALSE,FALSE
11-06-2022,Montenegro,Bosnia and Herzegovina,Montenegro,Adam Marušić,UEFA Nations League,77,FALSE,FALSE
11-06-2022,Netherlands,Poland,Poland,Matty Cash,UEFA Nations League,18,FALSE,FALSE
11-06-2022,Netherlands,Poland,Poland,Piotr Zieliński,UEFA Nations League,49,FALSE,FALSE
11-06-2022,Netherlands,Poland,Netherlands,Davy Klaassen,UEFA Nations League,51,FALSE,FALSE
11-06-2022,Netherlands,Poland,Netherlands,Denzel Dumfries,UEFA Nations League,54,FALSE,FALSE
11-06-2022,Republic of Ireland,Scotland,Republic of Ireland,Alan Browne,UEFA Nations League,20,FALSE,FALSE
11-06-2022,Republic of Ireland,Scotland,Republic of Ireland,Troy Parrott,UEFA Nations League,28,FALSE,FALSE
11-06-2022,Republic of Ireland,Scotland,Republic of Ireland,Michael Obafemi,UEFA Nations League,51,FALSE,FALSE
11-06-2022,Romania,Finland,Romania,Nicușor Bancu,UEFA Nations League,30,FALSE,FALSE
11-06-2022,Ukraine,Armenia,Ukraine,Ruslan Malinovskyi,UEFA Nations League,61,FALSE,FALSE
11-06-2022,Ukraine,Armenia,Ukraine,Oleksandr Karavayev,UEFA Nations League,77,FALSE,FALSE
11-06-2022,Ukraine,Armenia,Ukraine,Vitaliy Mykolenko,UEFA Nations League,84,FALSE,FALSE
11-06-2022,Wales,Belgium,Belgium,Youri Tielemans,UEFA Nations League,51,FALSE,FALSE
11-06-2022,Wales,Belgium,Wales,Brennan Johnson,UEFA Nations League,86,FALSE,FALSE
12-06-2022,Greece,Kosovo,Greece,Giorgos Giakoumakis,UEFA Nations League,71,FALSE,FALSE
12-06-2022,Greece,Kosovo,Greece,Petros Mantalos,UEFA Nations League,90,FALSE,FALSE
12-06-2022,Malta,San Marino,Malta,Zach Muscat,UEFA Nations League,50,FALSE,FALSE
12-06-2022,North Macedonia,Gibraltar,North Macedonia,Enis Bardhi,UEFA Nations League,4,FALSE,FALSE
12-06-2022,North Macedonia,Gibraltar,North Macedonia,Graeme Torrilla,UEFA Nations League,14,TRUE,FALSE
12-06-2022,North Macedonia,Gibraltar,North Macedonia,Bojan Miovski,UEFA Nations League,16,FALSE,FALSE
12-06-2022,North Macedonia,Gibraltar,North Macedonia,Darko Churlinov,UEFA Nations League,31,FALSE,FALSE
12-06-2022,Northern Ireland,Cyprus,Cyprus,Andronikos Kakoullis,UEFA Nations League,32,FALSE,FALSE
12-06-2022,Northern Ireland,Cyprus,Cyprus,Andronikos Kakoullis,UEFA Nations League,51,FALSE,FALSE
12-06-2022,Northern Ireland,Cyprus,Northern Ireland,Paddy McNair,UEFA Nations League,71,FALSE,FALSE
12-06-2022,Northern Ireland,Cyprus,Northern Ireland,Jonny Evans,UEFA Nations League,90,FALSE,FALSE
12-06-2022,Norway,Sweden,Norway,Erling Haaland,UEFA Nations League,10,FALSE,FALSE
12-06-2022,Norway,Sweden,Norway,Erling Haaland,UEFA Nations League,54,FALSE,TRUE
12-06-2022,Norway,Sweden,Sweden,Emil Forsberg,UEFA Nations League,62,FALSE,FALSE
12-06-2022,Norway,Sweden,Norway,Alexander Sørloth,UEFA Nations League,77,FALSE,FALSE
12-06-2022,Norway,Sweden,Sweden,Viktor Gyökeres,UEFA Nations League,90,FALSE,FALSE
12-06-2022,Slovenia,Serbia,Serbia,Andrija Živković,UEFA Nations League,8,FALSE,FALSE
12-06-2022,Slovenia,Serbia,Serbia,Aleksandar Mitrović,UEFA Nations League,35,FALSE,FALSE
12-06-2022,Slovenia,Serbia,Slovenia,Adam Gnezda Čerin,UEFA Nations League,48,FALSE,FALSE
12-06-2022,Slovenia,Serbia,Slovenia,Benjamin Šeško,UEFA Nations League,53,FALSE,FALSE
12-06-2022,Spain,Czech Republic,Spain,Carlos Soler,UEFA Nations League,24,FALSE,FALSE
12-06-2022,Spain,Czech Republic,Spain,Pablo Sarabia,UEFA Nations League,75,FALSE,FALSE
12-06-2022,Switzerland,Portugal,Switzerland,Haris Seferovic,UEFA Nations League,1,FALSE,FALSE
13-06-2022,Azerbaijan,Belarus,Azerbaijan,Mahir Emreli,UEFA Nations League,76,FALSE,FALSE
13-06-2022,Azerbaijan,Belarus,Azerbaijan,Ramil Sheydayev,UEFA Nations League,90,FALSE,FALSE
13-06-2022,Denmark,Austria,Denmark,Jonas Wind,UEFA Nations League,21,FALSE,FALSE
13-06-2022,Denmark,Austria,Denmark,Andreas Skov Olsen,UEFA Nations League,37,FALSE,FALSE
13-06-2022,France,Croatia,Croatia,Luka Modrić,UEFA Nations League,5,FALSE,TRUE
13-06-2022,Iceland,Israel,Iceland,Jón Dagur Þorsteinsson,UEFA Nations League,9,FALSE,FALSE
13-06-2022,Iceland,Israel,Israel,Daníel Leó Grétarsson,UEFA Nations League,35,TRUE,FALSE
13-06-2022,Iceland,Israel,Iceland,Þórir Jóhann Helgason,UEFA Nations League,60,FALSE,FALSE
13-06-2022,Iceland,Israel,Israel,Dor Peretz,UEFA Nations League,65,FALSE,FALSE
13-06-2022,Kazakhstan,Slovakia,Kazakhstan,Yan Vorogovsky,UEFA Nations League,18,FALSE,FALSE
13-06-2022,Kazakhstan,Slovakia,Kazakhstan,Elkhan Astanov,UEFA Nations League,39,FALSE,FALSE
13-06-2022,Kazakhstan,Slovakia,Slovakia,Matúš Bero,UEFA Nations League,51,FALSE,FALSE
14-06-2022,Armenia,Scotland,Armenia,Vahan Bichakhchyan,UEFA Nations League,6,FALSE,FALSE
14-06-2022,Armenia,Scotland,Scotland,Stuart Armstrong,UEFA Nations League,14,FALSE,FALSE
14-06-2022,Armenia,Scotland,Scotland,Stuart Armstrong,UEFA Nations League,45,FALSE,FALSE
14-06-2022,Armenia,Scotland,Scotland,John McGinn,UEFA Nations League,50,FALSE,FALSE
14-06-2022,Armenia,Scotland,Scotland,Ché Adams,UEFA Nations League,54,FALSE,FALSE
14-06-2022,Bosnia and Herzegovina,Finland,Bosnia and Herzegovina,Miralem Pjanić,UEFA Nations League,5,FALSE,TRUE
14-06-2022,Bosnia and Herzegovina,Finland,Finland,Teemu Pukki,UEFA Nations League,10,FALSE,FALSE
14-06-2022,Bosnia and Herzegovina,Finland,Finland,Benjamin Källman,UEFA Nations League,18,FALSE,FALSE
14-06-2022,Bosnia and Herzegovina,Finland,Bosnia and Herzegovina,Edin Džeko,UEFA Nations League,29,FALSE,FALSE
14-06-2022,Bosnia and Herzegovina,Finland,Bosnia and Herzegovina,Edin Džeko,UEFA Nations League,58,FALSE,FALSE
14-06-2022,Costa Rica,New Zealand,Costa Rica,Joel Campbell,FIFA World Cup qualification,3,FALSE,FALSE
14-06-2022,England,Hungary,Hungary,Roland Sallai,UEFA Nations League,16,FALSE,FALSE
14-06-2022,England,Hungary,Hungary,Roland Sallai,UEFA Nations League,70,FALSE,FALSE
14-06-2022,England,Hungary,Hungary,Zsolt Nagy,UEFA Nations League,80,FALSE,FALSE
14-06-2022,England,Hungary,Hungary,Dániel Gazdag,UEFA Nations League,89,FALSE,FALSE
14-06-2022,Germany,Italy,Germany,Joshua Kimmich,UEFA Nations League,10,FALSE,FALSE
14-06-2022,Germany,Italy,Germany,İlkay Gündoğan,UEFA Nations League,45,FALSE,TRUE
14-06-2022,Germany,Italy,Germany,Thomas Müller,UEFA Nations League,51,FALSE,FALSE
14-06-2022,Germany,Italy,Germany,Timo Werner,UEFA Nations League,68,FALSE,FALSE
14-06-2022,Germany,Italy,Germany,Timo Werner,UEFA Nations League,69,FALSE,FALSE
14-06-2022,Germany,Italy,Italy,Wilfried Gnonto,UEFA Nations League,78,FALSE,FALSE
14-06-2022,Germany,Italy,Italy,Alessandro Bastoni,UEFA Nations League,90,FALSE,FALSE
14-06-2022,Liechtenstein,Latvia,Latvia,Vladislavs Gutkovskis,UEFA Nations League,20,FALSE,FALSE
14-06-2022,Liechtenstein,Latvia,Latvia,Vladislavs Gutkovskis,UEFA Nations League,28,FALSE,FALSE
14-06-2022,Luxembourg,Faroe Islands,Luxembourg,Gerson Rodrigues,UEFA Nations League,12,FALSE,TRUE
14-06-2022,Luxembourg,Faroe Islands,Luxembourg,Leandro Barreiro,UEFA Nations League,49,FALSE,FALSE
14-06-2022,Luxembourg,Faroe Islands,Faroe Islands,Jóannes Bjartalíð,UEFA Nations League,57,FALSE,FALSE
14-06-2022,Luxembourg,Faroe Islands,Faroe Islands,Jóannes Bjartalíð,UEFA Nations League,59,FALSE,FALSE
14-06-2022,Moldova,Andorra,Moldova,Mihail Caimacov,UEFA Nations League,26,FALSE,TRUE
14-06-2022,Moldova,Andorra,Andorra,Márcio Vieira,UEFA Nations League,45,FALSE,FALSE
14-06-2022,Moldova,Andorra,Moldova,Ion Nicolaescu,UEFA Nations League,50,FALSE,TRUE
14-06-2022,Netherlands,Wales,Netherlands,Noa Lang,UEFA Nations League,17,FALSE,FALSE
14-06-2022,Netherlands,Wales,Netherlands,Cody Gakpo,UEFA Nations League,23,FALSE,FALSE
14-06-2022,Netherlands,Wales,Wales,Brennan Johnson,UEFA Nations League,26,FALSE,FALSE
14-06-2022,Netherlands,Wales,Netherlands,Memphis Depay,UEFA Nations League,90,FALSE,FALSE
14-06-2022,Netherlands,Wales,Wales,Gareth Bale,UEFA Nations League,90,FALSE,TRUE
14-06-2022,Poland,Belgium,Belgium,Michy Batshuayi,UEFA Nations League,16,FALSE,FALSE
14-06-2022,Romania,Montenegro,Montenegro,Stefan Mugoša,UEFA Nations League,42,FALSE,FALSE
14-06-2022,Romania,Montenegro,Montenegro,Stefan Mugoša,UEFA Nations League,56,FALSE,FALSE
14-06-2022,Romania,Montenegro,Montenegro,Stefan Mugoša,UEFA Nations League,63,FALSE,FALSE
14-06-2022,Turkey,Lithuania,Turkey,Kaan Ayhan,UEFA Nations League,37,FALSE,FALSE
14-06-2022,Turkey,Lithuania,Turkey,Hakan Çalhanoğlu,UEFA Nations League,54,FALSE,TRUE
14-06-2022,Ukraine,Republic of Ireland,Republic of Ireland,Nathan Collins,UEFA Nations League,31,FALSE,FALSE
14-06-2022,Ukraine,Republic of Ireland,Ukraine,Artem Dovbyk,UEFA Nations League,47,FALSE,FALSE
21-09-2022,Scotland,Ukraine,Scotland,John McGinn,UEFA Nations League,70,FALSE,FALSE
21-09-2022,Scotland,Ukraine,Scotland,Lyndon Dykes,UEFA Nations League,80,FALSE,FALSE
21-09-2022,Scotland,Ukraine,Scotland,Lyndon Dykes,UEFA Nations League,87,FALSE,FALSE
22-09-2022,Belgium,Wales,Belgium,Kevin De Bruyne,UEFA Nations League,10,FALSE,FALSE
22-09-2022,Belgium,Wales,Belgium,Michy Batshuayi,UEFA Nations League,37,FALSE,FALSE
22-09-2022,Belgium,Wales,Wales,Kieffer Moore,UEFA Nations League,50,FALSE,FALSE
22-09-2022,Croatia,Denmark,Croatia,Borna Sosa,UEFA Nations League,49,FALSE,FALSE
22-09-2022,Croatia,Denmark,Denmark,Christian Eriksen,UEFA Nations League,77,FALSE,FALSE
22-09-2022,Croatia,Denmark,Croatia,Lovro Majer,UEFA Nations League,79,FALSE,FALSE
22-09-2022,France,Austria,France,Kylian Mbappé,UEFA Nations League,56,FALSE,FALSE
22-09-2022,France,Austria,France,Olivier Giroud,UEFA Nations League,65,FALSE,FALSE
22-09-2022,Kazakhstan,Belarus,Kazakhstan,Mikhail Gabyshev,UEFA Nations League,29,FALSE,FALSE
22-09-2022,Kazakhstan,Belarus,Belarus,Pavel Savitsky,UEFA Nations League,45,FALSE,FALSE
22-09-2022,Kazakhstan,Belarus,Kazakhstan,Bakhtiyar Zaynutdinov,UEFA Nations League,79,FALSE,FALSE
22-09-2022,Latvia,Moldova,Moldova,Ioan-Călin Revenco,UEFA Nations League,26,FALSE,FALSE
22-09-2022,Latvia,Moldova,Moldova,Ion Nicolaescu,UEFA Nations League,45,FALSE,FALSE
22-09-2022,Latvia,Moldova,Latvia,Jānis Ikaunieks,UEFA Nations League,55,FALSE,FALSE
22-09-2022,Liechtenstein,Andorra,Andorra,Albert Rosas,UEFA Nations League,4,FALSE,FALSE
22-09-2022,Liechtenstein,Andorra,Andorra,Joan Cervós,UEFA Nations League,80,FALSE,FALSE
22-09-2022,Lithuania,Faroe Islands,Faroe Islands,Jákup Andreasen,UEFA Nations League,22,FALSE,FALSE
22-09-2022,Lithuania,Faroe Islands,Lithuania,Vykintas Slivka,UEFA Nations League,41,FALSE,FALSE
22-09-2022,Poland,Netherlands,Netherlands,Cody Gakpo,UEFA Nations League,13,FALSE,FALSE
22-09-2022,Poland,Netherlands,Netherlands,Steven Bergwijn,UEFA Nations League,60,FALSE,FALSE
22-09-2022,Slovakia,Azerbaijan,Azerbaijan,Renat Dadashov,UEFA Nations League,44,FALSE,FALSE
22-09-2022,Slovakia,Azerbaijan,Slovakia,Erik Jirka,UEFA Nations League,90,FALSE,TRUE
22-09-2022,Slovakia,Azerbaijan,Azerbaijan,Hojjat Haghverdi,UEFA Nations League,90,FALSE,FALSE
22-09-2022,Turkey,Luxembourg,Luxembourg,Marvin da Graça,UEFA Nations League,8,FALSE,FALSE
22-09-2022,Turkey,Luxembourg,Turkey,Cengiz Ünder,UEFA Nations League,16,FALSE,TRUE
22-09-2022,Turkey,Luxembourg,Luxembourg,Danel Sinani,UEFA Nations League,37,FALSE,FALSE
22-09-2022,Turkey,Luxembourg,Turkey,Maxime Chanot,UEFA Nations League,39,TRUE,FALSE
22-09-2022,Turkey,Luxembourg,Luxembourg,Gerson Rodrigues,UEFA Nations League,69,FALSE,FALSE
22-09-2022,Turkey,Luxembourg,Turkey,İsmail Yüksek,UEFA Nations League,87,FALSE,FALSE
23-09-2022,Bosnia and Herzegovina,Montenegro,Bosnia and Herzegovina,Ermedin Demirović,UEFA Nations League,45,FALSE,FALSE
23-09-2022,Bulgaria,Gibraltar,Bulgaria,Valentin Antov,UEFA Nations League,23,FALSE,FALSE
23-09-2022,Bulgaria,Gibraltar,Gibraltar,Roy Chipolina,UEFA Nations League,26,FALSE,FALSE
23-09-2022,Bulgaria,Gibraltar,Bulgaria,Kiril Despodov,UEFA Nations League,36,FALSE,FALSE
23-09-2022,Bulgaria,Gibraltar,Bulgaria,Radoslav Kirilov,UEFA Nations League,52,FALSE,FALSE
23-09-2022,Bulgaria,Gibraltar,Bulgaria,Iliyan Stefanov,UEFA Nations League,55,FALSE,FALSE
23-09-2022,Bulgaria,Gibraltar,Bulgaria,Marin Petkov,UEFA Nations League,81,FALSE,FALSE
23-09-2022,Estonia,Malta,Estonia,Rauno Sappinen,UEFA Nations League,45,FALSE,TRUE
23-09-2022,Estonia,Malta,Malta,Teddy Teuma,UEFA Nations League,51,FALSE,TRUE
23-09-2022,Estonia,Malta,Estonia,Henri Anier,UEFA Nations League,86,FALSE,FALSE
23-09-2022,Finland,Romania,Finland,Teemu Pukki,UEFA Nations League,12,FALSE,FALSE
23-09-2022,Finland,Romania,Romania,Florin Tănase,UEFA Nations League,52,FALSE,FALSE
23-09-2022,Georgia,North Macedonia,Georgia,Bojan Miovski,UEFA Nations League,35,TRUE,FALSE
23-09-2022,Georgia,North Macedonia,Georgia,Khvicha Kvaratskhelia,UEFA Nations League,64,FALSE,FALSE
23-09-2022,Germany,Hungary,Hungary,Ádám Szalai,UEFA Nations League,17,FALSE,FALSE
23-09-2022,Italy,England,Italy,Giacomo Raspadori,UEFA Nations League,68,FALSE,FALSE
24-09-2022,Armenia,Ukraine,Ukraine,Oleksandr Tymchyk,UEFA Nations League,22,FALSE,FALSE
24-09-2022,Armenia,Ukraine,Ukraine,Oleksandr Zubkov,UEFA Nations League,57,FALSE,FALSE
24-09-2022,Armenia,Ukraine,Ukraine,Artem Dovbyk,UEFA Nations League,69,FALSE,FALSE
24-09-2022,Armenia,Ukraine,Ukraine,Danylo Ihnatenko,UEFA Nations League,81,FALSE,FALSE
24-09-2022,Armenia,Ukraine,Ukraine,Artem Dovbyk,UEFA Nations League,84,FALSE,FALSE
24-09-2022,Cyprus,Greece,Cyprus,Marinos Tzionis,UEFA Nations League,18,FALSE,FALSE
24-09-2022,Czech Republic,Portugal,Portugal,Diogo Dalot,UEFA Nations League,33,FALSE,FALSE
24-09-2022,Czech Republic,Portugal,Portugal,Bruno Fernandes,UEFA Nations League,45,FALSE,FALSE
24-09-2022,Czech Republic,Portugal,Portugal,Diogo Dalot,UEFA Nations League,52,FALSE,FALSE
24-09-2022,Czech Republic,Portugal,Portugal,Diogo Jota,UEFA Nations League,82,FALSE,FALSE
24-09-2022,Israel,Albania,Israel,Shon Weissman,UEFA Nations League,46,FALSE,FALSE
24-09-2022,Israel,Albania,Albania,Myrto Uzuni,UEFA Nations League,88,FALSE,FALSE
24-09-2022,Israel,Albania,Israel,Tai Baribo,UEFA Nations League,90,FALSE,FALSE
24-09-2022,Northern Ireland,Kosovo,Kosovo,Vedat Muriqi,UEFA Nations League,58,FALSE,FALSE
24-09-2022,Northern Ireland,Kosovo,Northern Ireland,Gavin Whyte,UEFA Nations League,82,FALSE,FALSE
24-09-2022,Northern Ireland,Kosovo,Northern Ireland,Josh Magennis,UEFA Nations League,90,FALSE,FALSE
24-09-2022,Scotland,Republic of Ireland,Republic of Ireland,John Egan,UEFA Nations League,18,FALSE,FALSE
24-09-2022,Scotland,Republic of Ireland,Scotland,Jack Hendry,UEFA Nations League,50,FALSE,FALSE
24-09-2022,Scotland,Republic of Ireland,Scotland,Ryan Christie,UEFA Nations League,82,FALSE,TRUE
24-09-2022,Serbia,Sweden,Sweden,Viktor Claesson,UEFA Nations League,15,FALSE,FALSE
24-09-2022,Serbia,Sweden,Serbia,Aleksandar Mitrović,UEFA Nations League,18,FALSE,FALSE
24-09-2022,Serbia,Sweden,Serbia,Aleksandar Mitrović,UEFA Nations League,45,FALSE,FALSE
24-09-2022,Serbia,Sweden,Serbia,Aleksandar Mitrović,UEFA Nations League,48,FALSE,FALSE
24-09-2022,Serbia,Sweden,Serbia,Saša Lukić,UEFA Nations League,70,FALSE,FALSE
24-09-2022,Slovenia,Norway,Norway,Erling Haaland,UEFA Nations League,47,FALSE,FALSE
24-09-2022,Slovenia,Norway,Slovenia,Andraž Šporar,UEFA Nations League,69,FALSE,FALSE
24-09-2022,Slovenia,Norway,Slovenia,Benjamin Šeško,UEFA Nations League,81,FALSE,FALSE
24-09-2022,Spain,Switzerland,Switzerland,Manuel Akanji,UEFA Nations League,21,FALSE,FALSE
24-09-2022,Spain,Switzerland,Spain,Jordi Alba,UEFA Nations League,55,FALSE,FALSE
24-09-2022,Spain,Switzerland,Switzerland,Breel Embolo,UEFA Nations League,59,FALSE,FALSE
25-09-2022,Andorra,Latvia,Latvia,Vladislavs Gutkovskis,UEFA Nations League,50,FALSE,FALSE
25-09-2022,Andorra,Latvia,Andorra,Albert Rosas,UEFA Nations League,88,FALSE,FALSE
25-09-2022,Austria,Croatia,Croatia,Luka Modrić,UEFA Nations League,6,FALSE,FALSE
25-09-2022,Austria,Croatia,Austria,Christoph Baumgartner,UEFA Nations League,9,FALSE,FALSE
25-09-2022,Austria,Croatia,Croatia,Marko Livaja,UEFA Nations League,69,FALSE,FALSE
25-09-2022,Austria,Croatia,Croatia,Dejan Lovren,UEFA Nations League,72,FALSE,FALSE
25-09-2022,Azerbaijan,Kazakhstan,Azerbaijan,Aleksandr Marochkin,UEFA Nations League,66,TRUE,FALSE
25-09-2022,Azerbaijan,Kazakhstan,Azerbaijan,Filip Ozobić,UEFA Nations League,74,FALSE,FALSE
25-09-2022,Azerbaijan,Kazakhstan,Azerbaijan,Anatoliy Nuriyev,UEFA Nations League,90,FALSE,FALSE
25-09-2022,Denmark,France,Denmark,Kasper Dolberg,UEFA Nations League,34,FALSE,FALSE
25-09-2022,Denmark,France,Denmark,Andreas Skov Olsen,UEFA Nations League,39,FALSE,FALSE
25-09-2022,Faroe Islands,Turkey,Faroe Islands,Viljormur Davidsen,UEFA Nations League,51,FALSE,FALSE
25-09-2022,Faroe Islands,Turkey,Faroe Islands,Jóan Símun Edmundsson,UEFA Nations League,59,FALSE,FALSE
25-09-2022,Faroe Islands,Turkey,Turkey,Serdar Gürler,UEFA Nations League,89,FALSE,FALSE
25-09-2022,Luxembourg,Lithuania,Luxembourg,Gerson Rodrigues,UEFA Nations League,89,FALSE,FALSE
25-09-2022,Moldova,Liechtenstein,Moldova,Victor Stînă,UEFA Nations League,90,FALSE,FALSE
25-09-2022,Moldova,Liechtenstein,Moldova,Victor Stînă,UEFA Nations League,90,FALSE,FALSE
25-09-2022,Netherlands,Belgium,Netherlands,Virgil van Dijk,UEFA Nations League,73,FALSE,FALSE
25-09-2022,Slovakia,Belarus,Belarus,Ivan Bakhar,UEFA Nations League,45,FALSE,FALSE
25-09-2022,Slovakia,Belarus,Slovakia,Adam Zreľák,UEFA Nations League,65,FALSE,FALSE
25-09-2022,Wales,Poland,Poland,Karol Świderski,UEFA Nations League,58,FALSE,FALSE
26-09-2022,England,Germany,Germany,İlkay Gündoğan,UEFA Nations League,52,FALSE,TRUE
26-09-2022,England,Germany,Germany,Kai Havertz,UEFA Nations League,67,FALSE,FALSE
26-09-2022,England,Germany,England,Luke Shaw,UEFA Nations League,72,FALSE,FALSE
26-09-2022,England,Germany,England,Mason Mount,UEFA Nations League,75,FALSE,FALSE
26-09-2022,England,Germany,England,Harry Kane,UEFA Nations League,83,FALSE,TRUE
26-09-2022,England,Germany,Germany,Kai Havertz,UEFA Nations League,87,FALSE,FALSE
26-09-2022,Gibraltar,Georgia,Georgia,Khvicha Kvaratskhelia,UEFA Nations League,19,FALSE,TRUE
26-09-2022,Gibraltar,Georgia,Georgia,Giorgi Tsitaishvili,UEFA Nations League,48,FALSE,FALSE
26-09-2022,Gibraltar,Georgia,Gibraltar,Louie Annesley,UEFA Nations League,75,FALSE,FALSE
26-09-2022,Hungary,Italy,Italy,Giacomo Raspadori,UEFA Nations League,27,FALSE,FALSE
26-09-2022,Hungary,Italy,Italy,Federico Dimarco,UEFA Nations League,52,FALSE,FALSE
26-09-2022,Montenegro,Finland,Finland,Oliver Antman,UEFA Nations League,47,FALSE,FALSE
26-09-2022,Montenegro,Finland,Finland,Benjamin Källman,UEFA Nations League,53,FALSE,FALSE
26-09-2022,North Macedonia,Bulgaria,Bulgaria,Kiril Despodov,UEFA Nations League,50,FALSE,FALSE
26-09-2022,Romania,Bosnia and Herzegovina,Romania,Dennis Man,UEFA Nations League,38,FALSE,FALSE
26-09-2022,Romania,Bosnia and Herzegovina,Romania,George Pușcaș,UEFA Nations League,73,FALSE,FALSE
26-09-2022,Romania,Bosnia and Herzegovina,Bosnia and Herzegovina,Edin Džeko,UEFA Nations League,77,FALSE,FALSE
26-09-2022,Romania,Bosnia and Herzegovina,Romania,Andrei Rațiu,UEFA Nations League,79,FALSE,FALSE
26-09-2022,Romania,Bosnia and Herzegovina,Romania,George Pușcaș,UEFA Nations League,86,FALSE,FALSE
26-09-2022,San Marino,Estonia,Estonia,Henri Anier,UEFA Nations League,38,FALSE,FALSE
26-09-2022,San Marino,Estonia,Estonia,Taijo Teniste,UEFA Nations League,56,FALSE,FALSE
26-09-2022,San Marino,Estonia,Estonia,Rauno Sappinen,UEFA Nations League,66,FALSE,FALSE
26-09-2022,San Marino,Estonia,Estonia,Henri Anier,UEFA Nations League,77,FALSE,FALSE
27-09-2022,Albania,Iceland,Albania,Ermir Lenjani,UEFA Nations League,35,FALSE,FALSE
